id,code,name,parent_id:id,type,user_type:id,reconcile,"tax_ids:id","chart_template_id:id"
k2_5380,5380,"Vatten ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5390,5390,"Övriga energikostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5400,5400,"Förbrukningsinventarier och förbrukningsmaterial (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5410,5410,"Förbrukningsinventarier ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5420,5420,"Programvaror ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5430,5430,"Transportinventarier ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5440,5440,"Förbrukningsemballage ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5460,5460,"Förbrukningsmaterial ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5480,5480,"Arbetskläder och skyddsmaterial ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5490,5490,"Övriga förbrukningsinventarier och förbrukningsmaterial ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5500,5500,"Reparation och underhåll (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5510,5510,"Reparation och underhåll av maskiner och andra tekniska anläggningar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5520,5520,"Reparation och underhåll av inventarier, verktyg och datorer m.m. ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5530,5530,"Reparation och underhåll av installationer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5550,5550,"Reparation och underhåll av förbrukningsinventarier ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5580,5580,"Underhåll och tvätt av arbetskläder ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5590,5590,"Övriga kostnader för reparation och underhåll ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5600,5600,"Kostnader för transportmedel (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5610,5610,"Personbilskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5611,5611,"Drivmedel för personbilar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5612,5612,"Försäkring och skatt för personbilar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5613,5613,"Reparation och underhåll av personbilar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5615,5615,"Leasing av personbilar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5616,5616,"Trängselskatt, avdragsgill","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5619,5619,"Övriga personbilskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5620,5620,"Lastbilskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5630,5630,"Truckkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5640,5640,"Kostnader för arbetsmaskiner ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5650,5650,"Traktorkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5660,5660,"Motorcykel-, moped- och skoterkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5670,5670,"Båt-, flygplans- och helikopterkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5690,5690,"Övriga kostnader för transportmedel ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5700,5700,"Frakter och transporter (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5710,5710,"Frakter, transporter och försäkringar vid varudistribution ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5720,5720,"Tull- och speditionskostnader m.m. ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5730,5730,"Arbetstransporter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5790,5790,"Övriga kostnader för frakter och transporter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5800,5800,"Resekostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5810,5810,"Biljetter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5820,5820,"Hyrbilskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5830,5830,"Kost och logi ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5831,5831,"Kost och logi i Sverige ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5832,5832,"Kost och logi i utlandet ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5890,5890,"Övriga resekostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5900,5900,"Reklam och PR (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5910,5910,"Annonsering ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5920,5920,"Utomhus- och trafikreklam ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5930,5930,"Reklamtrycksaker och direktreklam ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5940,5940,"Utställningar och mässor ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5950,5950,"Butiksreklam och återförsäljarreklam ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5960,5960,"Varuprover, reklamgåvor, presentreklam och tävlingar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5970,5970,"Film-, radio-, TV- och Internetreklam ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5980,5980,"PR, institutionell reklam och sponsring ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5990,5990,"Övriga kostnader för reklam och PR ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6000,6000,"Övriga försäljningskostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6010,6010,"Kataloger, prislistor m.m. ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6020,6020,"Egna facktidskrifter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6030,6030,"Speciella orderkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6040,6040,"Kontokortsavgifter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6050,6050,"Försäljningsprovisioner ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6055,6055,"Franchisekostnader o.dyl. ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6060,6060,"Kreditförsäljningskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6061,6061,"Kreditupplysning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6062,6062,"Inkasso och KFM-avgifter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6063,6063,"Kreditförsäkringspremier ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6064,6064,"Factoringavgifter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6069,6069,"Övriga kreditförsäljningskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6070,6070,"Representation ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6071,6071,"Representation, avdragsgill ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6072,6072,"Representation, ej avdragsgill ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6080,6080,"Bankgarantier ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6090,6090,"Övriga försäljningskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6100,6100,"Kontorsmateriel och trycksaker (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6110,6110,"Kontorsmateriel ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6150,6150,"Trycksaker ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6200,6200,"Tele och post (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6210,6210,"Telekommunikation ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6211,6211,"Fast telefoni ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6212,6212,"Mobiltelefon ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6213,6213,"Mobilsökning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6214,6214,"Fax ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6215,6215,"Telex ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6230,6230,"Datakommunikation ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6250,6250,"Postbefordran ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6300,6300,"Företagsförsäkringar och övriga riskkostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6310,6310,"Företagsförsäkringar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6320,6320,"Självrisker vid skada ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6330,6330,"Förluster i pågående arbeten ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6340,6340,"Lämnade skadestånd ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6341,6341,"Lämnade skadestånd, avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6342,6342,"Lämnade skadestånd, ej avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6350,6350,"Förluster på kundfordringar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6351,6351,"Konstaterade förluster på kundfordringar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6352,6352,"Befarade förluster på kundfordringar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6360,6360,"Garantikostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6361,6361,"Förändring av garantiavsättning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6362,6362,"Faktiska garantikostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6370,6370,"Kostnader för bevakning och larm ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6380,6380,"Förluster på övriga kortfristiga fordringar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6390,6390,"Övriga riskkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6400,6400,"Förvaltningskostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6410,6410,"Styrelsearvoden som inte är lön","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6420,6420,"Ersättningar till revisor ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6421,6421,"Revision ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6422,6422,"Revisonsverksamhet utöver revision ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6423,6423,"Skatterådgivning – revisor","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6424,6424,"Övriga tjänster – revisor","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6430,6430,"Management fees ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6440,6440,"Årsredovisning och delårsrapporter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6450,6450,"Bolagsstämma/års- eller föreningsstämma ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6490,6490,"Övriga förvaltningskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6500,6500,"Övriga externa tjänster (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6510,6510,"Mätningskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6520,6520,"Ritnings- och kopieringskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6530,6530,"Redovisningstjänster ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6540,6540,"IT-tjänster ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6550,6550,"Konsultarvoden ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6560,6560,"Serviceavgifter till branschorganisationer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6570,6570,"Bankkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6580,6580,"Advokat- och rättegångskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6590,6590,"Övriga externa tjänster ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6800,6800,"Inhyrd personal (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6810,6810,"Inhyrd produktionspersonal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6820,6820,"Inhyrd lagerpersonal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6830,6830,"Inhyrd transportpersonal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6840,6840,"Inhyrd kontors- och ekonomipersonal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6850,6850,"Inhyrd IT-personal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6860,6860,"Inhyrd marknads- och försäljningspersonal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6870,6870,"Inhyrd restaurang- och butikspersonal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6880,6880,"Inhyrda företagsledare ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6890,6890,"Övrig inhyrd personal ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6900,6900,"Övriga externa kostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6910,6910,"Licensavgifter och royalties ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6920,6920,"Kostnader för egna patent ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6930,6930,"Kostnader för varumärken m.m. ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6940,6940,"Kontroll-, provnings- och stämpelavgifter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6950,6950,"Tillsynsavgifter myndigheter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6970,6970,"Tidningar, tidskrifter och facklitteratur ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6980,6980,"Föreningsavgifter ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6990,6990,"Övriga externa kostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6991,6991,"Övriga externa kostnader, avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6992,6992,"Övriga externa kostnader, ej avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6993,6993,"Lämnade bidrag och gåvor ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6996,6996,"Betald utländsk inkomstskatt ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6997,6997,"Obetald utländsk inkomstskatt ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6998,6998,"Utländsk moms ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_6999,6999,"Ingående moms, blandad verksamhet ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
38k2,3.8,"Personalkostnader",k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_7000,7000,"Löner till kollektivanställda (gruppkonto) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7010,7010,"Löner till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7011,7011,"Löner till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7012,7012,"Vinstandelar till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7013,7013,"Löner till kollektivanställda under 26 år ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7014,7014,"Löner till kollektivanställda (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7015,7015,"Löner till kollektivanställda (avgiftsbefriade) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7016,7016,"Vinstandelar till kollektivanställda (avgiftsbefriade) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7017,7017,"Avgångsvederlag till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7018,7018,"Bruttolöneavdrag, kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7019,7019,"Upplupna löner och vinstandelar till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7030,7030,"Löner till kollektivanställda (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7031,7031,"Löner till kollektivanställda (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7032,7032,"Vinstandelar till kollektivanställda (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7033,7033,"Löner till kollektivanställda under 26 år (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7034,7034,"Löner till kollektivanställda (nya pensionssystemet) (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7035,7035,"Löner till kollektivanställda (avgiftsbefriade) (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7036,7036,"Vinstandelar till kollektivanställda (avgiftsbefriade) (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7037,7037,"Avgångsvederlag till kollektivanställda (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7038,7038,"Bruttolöneavdrag, kollektivanställda (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7039,7039,"Upplupna löner och vinstandelar till kollektivanställda (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7080,7080,"Löner till kollektivanställda för ej arbetad tid ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7081,7081,"Sjuklöner till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7082,7082,"Semesterlöner till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7083,7083,"Föräldraersättning till kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7089,7089,"Övriga löner till kollektivanställda för ej arbetad tid ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7090,7090,"Förändring av semesterlöneskuld ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7200,7200,"Löner till tjänstemän och företagsledare (gruppkonto) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7210,7210,"Löner till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7211,7211,"Löner till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7212,7212,"Vinstandelar till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7213,7213,"Löner till tjänstemän under 26 år ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7214,7214,"Löner till tjänstemän (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7215,7215,"Löner till tjänstemän (avgiftsbefriade) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7216,7216,"Vinstandelar till tjänstemän (avgiftsbefriade) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7217,7217,"Avgångsvederlag till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7218,7218,"Bruttolöneavdrag, tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7219,7219,"Upplupna löner och vinstandelar till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7220,7220,"Löner till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7221,7221,"Löner till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7222,7222,"Tantiem till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7223,7223,"Löner till företagsledare under 26 år","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7224,7224,"Löner till företagsledare (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7225,7225,"Löner till företagsledare (avgiftsbefriade) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7227,7227,"Avgångsvederlag till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7228,7228,"Bruttolöneavdrag, företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7229,7229,"Upplupna löner och tantiem till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7230,7230,"Löner till tjänstemän och ftgsledare (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7231,7231,"Löner till tjänstemän och ftgsledare (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7232,7232,"Vinstandelar till tjänstemän och ftgsledare (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7233,7233,"Löner till tjänstemän och ftgsledare under 26 år (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7234,7234,"Löner till tjänstemän och ftgsledare (utlandsanställda) (nya pensionssystemet)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7235,7235,"Löner till tjänstemän och ftgsledare (utlandsanställda) (avgiftsbefriade)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7236,7236,"Vinstandelar till tjänstemän och ftgsledare (utlandsanställda) (avgiftsbefriade)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7237,7237,"Avgångsvederlag till tjänstemän och ftgsledare (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7238,7238,"Bruttolöneavdrag, tjänstemän och ftgsledare (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7239,7239,"Upplupna löner och vinstandelar till tjänstemän och ftgsledare (utlandsanställda)","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7240,7240,"Styrelsearvoden","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7280,7280,"Löner till tjänstemän och företagsledare för ej arbetad tid ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7281,7281,"Sjuklöner till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7282,7282,"Sjuklöner till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7283,7283,"Föräldraersättning till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7284,7284,"Föräldraersättning till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7285,7285,"Semesterlöner till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7286,7286,"Semesterlöner till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7288,7288,"Övriga löner till tjänstemän för ej arbetad tid ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7289,7289,"Övriga löner till företagsledare för ej arbetad tid ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7290,7290,"Förändring av semesterlöneskuld ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7291,7291,"Förändring av semesterlöneskuld till tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7292,7292,"Förändring av semesterlöneskuld till företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7300,7300,"Kostnadsersättningar och förmåner (gruppkonto) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7310,7310,"Kontanta extraersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7311,7311,"Ersättningar för sammanträden m.m. ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7312,7312,"Ersättningar för förslagsverksamhet och uppfinningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7313,7313,"Ersättningar för/bidrag till bostadskostnader ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7314,7314,"Ersättningar för/bidrag till måltidskostnader ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7315,7315,"Ersättningar för/bidrag till resor till och från arbetsplatsen ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7316,7316,"Ersättningar för/bidrag till arbetskläder ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7317,7317,"Ersättningar för/bidrag till arbetsmaterial och arbetsverktyg ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7318,7318,"Felräkningspengar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7319,7319,"Övriga kontanta extraersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7320,7320,"Traktamenten vid tjänsteresa ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7321,7321,"Skattefria traktamenten, Sverige ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7322,7322,"Skattepliktiga traktamenten, Sverige ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7323,7323,"Skattefria traktamenten, utlandet ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7324,7324,"Skattepliktiga traktamenten, utlandet ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7330,7330,"Bilersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7331,7331,"Skattefria bilersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7332,7332,"Skattepliktiga bilersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7333,7333,"Ersättning för trängselskatt, skattefri","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7350,7350,"Ersättningar för föreskrivna arbetskläder ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7370,7370,"Representationsersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7380,7380,"Kostnader för förmåner till anställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7381,7381,"Kostnader för fri bostad ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7382,7382,"Kostnader för fria eller subventionerade måltider ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
